@relation trainAll

@attribute adventurer numeric
@attribute advocate numeric
@attribute agreeableness numeric
@attribute anger numeric
@attribute architect numeric
@attribute campaigner numeric
@attribute commander numeric
@attribute confidence numeric
@attribute conscientiousness numeric
@attribute consul numeric
@attribute debater numeric
@attribute defender numeric
@attribute entertainer numeric
@attribute entrepreneur numeric
@attribute executive numeric
@attribute extraversion numeric
@attribute fear numeric
@attribute hashtags numeric
@attribute isAgreement {True,False}
@attribute isIronic {False,True}
@attribute isRetweet {False,True}
@attribute isSubjective {True,False}
@attribute joy numeric
@attribute links numeric
@attribute logician numeric
@attribute logistician numeric
@attribute mediator numeric
@attribute mentions numeric
@attribute openness numeric
@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute protagonist numeric
@attribute sadness numeric
@attribute surprise numeric
@attribute text string
@attribute topic {nostalgia,psychology,cricket,music,personal_care_and_beauty,philosophy,astronomy,history,biology,entertainment_news,math,drugs,energy,business,tattoo,hunting,scuba,comics,soccer,writing,television,aviation,boxing,weight_training,health,art,islam,running,programming,bicycling,science,design,wedding,parenting,gender_issues,judaism,gardening,tennis,jobs,architecture,wrestling,education,christianity,skateboarding,climbing,weather,surfing,school,cars,gaming,archery,ultimate,swimming,buddhism,poetry,rugby,wine,nfl,anime,fashion,comedy,guns,books,religion,individualist_politics,hockey,medicine,technology,poker,investment,personal,romance,yoga,singing,golf,startups_and_entrepreneurship,environmental,atheism,general_food,nba,travel,beer,pets,film,relationships,fiction,baseball,electronics,military,lgbt,realestate,fitness,conspiracy,vegetarian,nutrition,dieting,DIY,economic_discussion,sports,photography,personalfinance,fishing,sailing,vegan,left_politics,anthropology,crafts,news,right_politics}
@attribute virtuoso numeric
@attribute words numeric
@attribute class {Bot,Human}

@data
0.036519,0.054648,0.402454,0.022171,0.094791,0.058086,0.093716,100,0.493109,0.033583,0.100755,0.033968,0.036105,0.062626,0.058251,0.488775,0.813399,0,True,False,False,True,0.100618,0,0.10191,0.058919,0.058752,1,0.581161,P,0.054029,0.057419,0.006392,'@vintagegalholly I hope he lets his last year be about America let them campaign.  Economy is slated to contract this yr',nfl,0.063344,21,Human
0.07021,0.064591,0.43356,0.160054,0.086236,0.048151,0.049016,100,0.478999,0.030427,0.064286,0.053533,0.039907,0.05328,0.040624,0.41469,0.20905,0,True,False,False,False,0.086138,1,0.113103,0.071472,0.084714,0,0.552909,NONE,0.036713,0.532571,0.012187,http://t.co/fambmjKn4z,programming,0.093738,1,Human
0.039442,0.072715,0.463364,0.07979,0.093725,0.059308,0.092407,100,0.519903,0.047007,0.076445,0.047678,0.038887,0.050123,0.06059,0.49042,0.336386,0,True,False,True,False,0.045193,1,0.077535,0.061454,0.060154,1,0.555635,N+,0.071692,0.533875,0.004756,'RT @AmberKTVU: Richmond police are looking for a man who\'s kidnapped and attacked 3 women. Top News Videos http://t.co/zsHFjF6s',gender_issues,0.050838,19,Human
0.081999,0.031162,0.563159,0.032208,0.020918,0.084301,0.03743,100,0.435942,0.09705,0.056588,0.054238,0.146725,0.098492,0.065147,0.606071,0.126495,0,True,False,False,False,0.081901,0,0.031625,0.036408,0.047112,0,0.435527,NONE,0.05576,0.137893,0.621503,'She said that they\'ll be huge ',cricket,0.055043,6,Human
0.071871,0.059325,0.581529,0.479308,0.0389,0.063533,0.049299,100,0.515668,0.107789,0.041659,0.085051,0.091085,0.059725,0.070679,0.540823,0.049765,0,True,False,False,False,0.024679,0,0.032872,0.055769,0.050131,0,0.428563,P,0.075184,0.430159,0.016089,'I wish all of my sneezing only took place in the shower',romance,0.047127,12,Human
0.067718,0.044977,0.618127,0.076647,0.023681,0.11947,0.045629,91,0.41768,0.094651,0.062903,0.049123,0.130482,0.068701,0.049835,0.632515,0.066989,0,False,False,True,False,0.050054,0,0.032645,0.025864,0.062003,1,0.505947,N,0.086663,0.756846,0.049463,'RT @HDofBearfaced: lil niggas green sayin they gone knock me down i dont gota break a sweat my lil niggas ready to move jus let me kno',skateboarding,0.035655,27,Human
0.072944,0.037399,0.603298,0.122097,0.020897,0.105436,0.04151,100,0.425199,0.102095,0.058913,0.051397,0.144898,0.080962,0.057046,0.630694,0.353296,0,True,False,False,True,0.086,0,0.029658,0.028718,0.053079,0,0.469273,N,0.074291,0.272588,0.166019,'I feel bad',cricket,0.040758,3,Human
0.083832,0.036162,0.447831,0.144709,0.043298,0.047491,0.042046,100,0.488913,0.060194,0.056863,0.061987,0.081407,0.097473,0.072073,0.48654,0.19585,0,True,False,False,False,0.324588,0,0.058557,0.07422,0.048905,2,0.43184,P,0.035116,0.151844,0.183009,'@c0lacunt @LanaDelRey Jaime started to have a thing for lizards',biology,0.100376,10,Human
0.078921,0.064697,0.602941,0.145409,0.037224,0.079619,0.045098,100,0.478029,0.09413,0.045809,0.077695,0.095616,0.055013,0.054158,0.548323,0.094757,0,True,False,True,True,0.13681,0,0.037811,0.044702,0.065718,1,0.471564,P+,0.078382,0.594174,0.028849,'RT @EllenPompeo: I can think of a thousand reasons why I love this show and I\'m so glad I never walked away',anime,0.045408,22,Human
0.055094,0.037714,0.568795,0.912177,0.02666,0.087784,0.057932,100,0.47179,0.111763,0.062055,0.051433,0.119718,0.084629,0.079006,0.625404,0.009597,0,True,False,False,True,0.002272,0,0.028558,0.036358,0.040398,0,0.449462,N,0.081951,0.064858,0.011096,'This bitch is so stupid!she\'s being so annoying about getting finessed the fuck out like this guy just pulled a fat ass check in her face um',weight_training,0.038946,27,Human
0.06131,0.063146,0.519399,0.148638,0.058112,0.05374,0.062104,100,0.535339,0.08228,0.049456,0.07699,0.065522,0.060299,0.07572,0.502364,0.12288,0,True,False,True,False,0.30563,0,0.046276,0.070852,0.050285,1,0.45079,NONE,0.067484,0.273206,0.149647,'RT @FinePickUpLine: Baby are you a tower? Cause Eiffel for you.',architecture,0.056422,11,Human
0.085681,0.076637,0.639072,0.136162,0.035968,0.079286,0.03927,100,0.481539,0.09872,0.037212,0.09042,0.093546,0.043904,0.046332,0.53763,0.136014,0,True,False,False,True,0.26686,0,0.034083,0.042437,0.07262,2,0.471229,P+,0.083672,0.270124,0.19084,'@Peyton__lara89 @_AlecWilliams I love dee',baseball,0.040213,5,Human
0.091069,0.040827,0.429092,0.068326,0.052895,0.040971,0.037793,100,0.490972,0.046329,0.053081,0.06484,0.065069,0.084303,0.060023,0.438483,0.1737,2,True,False,False,False,0.429845,0,0.074292,0.084006,0.057342,0,0.448255,NONE,0.029171,0.139184,0.188944,'Dota 2 #TheInternational &gt; #OlympicGames',cars,0.117988,5,Human
0.059328,0.078052,0.528565,0.137145,0.069376,0.057981,0.06466,100,0.526308,0.069377,0.051536,0.074437,0.055295,0.049149,0.061665,0.487531,0.220124,0,True,False,True,True,0.029081,0,0.055294,0.066163,0.06221,1,0.493186,N+,0.072746,0.601578,0.012072,'RT @GotNoChilI: When you and your goat bout to have a turnt ass night https://t.co/5YYqVTarK0',nfl,0.052733,15,Human
0.076014,0.051838,0.433579,0.209159,0.068644,0.041361,0.04782,100,0.511766,0.046236,0.054769,0.066369,0.052955,0.070123,0.061225,0.431803,0.17197,0,True,False,False,False,0.10911,0,0.078619,0.087886,0.059371,1,0.469339,NONE,0.036112,0.196467,0.313294,'@GreenCody34 or we could just get a really long limo. ',business,0.100658,10,Human
0.046764,0.033127,0.506612,0.135234,0.032177,0.099415,0.070186,100,0.438235,0.074141,0.096563,0.03399,0.102004,0.099078,0.072014,0.627111,0.53812,0,True,False,False,False,0.069487,0,0.044269,0.033015,0.045577,1,0.512781,P,0.072259,0.187376,0.069784,'@robynhbuan we\'re okay but still got paranoia ofc i mean how about aftershocks?',drugs,0.045422,13,Human
0.052041,0.064322,0.396761,0.096672,0.110141,0.032842,0.064778,100,0.551404,0.035256,0.056237,0.059945,0.030608,0.05241,0.060371,0.394546,0.263406,2,True,False,True,False,0.073205,1,0.095618,0.102646,0.055841,2,0.503136,NONE,0.037831,0.522073,0.044645,'RT @normanifeels_: 100 rts? #FifthHarmony #TheyreTheOne @RadioDisney http://t.co/mrQtUFkfNd',gaming,0.089112,8,Human
0.040004,0.044344,0.511449,0.156826,0.043719,0.10303,0.085193,100,0.447947,0.06538,0.101578,0.033551,0.077955,0.076856,0.064458,0.612897,0.204495,0,True,False,False,True,0.085365,0,0.052128,0.033079,0.052873,1,0.55447,P,0.086411,0.109764,0.44355,'@OhHeyItsRei say what like what',cricket,0.039441,5,Human
0.073611,0.05473,0.546672,0.08132,0.042174,0.07126,0.051003,100,0.483632,0.082682,0.054912,0.06837,0.08902,0.068597,0.063714,0.537791,0.073337,0,True,False,False,False,0.176711,0,0.045407,0.052685,0.058925,0,0.467777,NONE,0.066187,0.114125,0.554508,'It\'s a lil nipply outside',cricket,0.056724,5,Human
0.048849,0.072599,0.433866,0.097278,0.105197,0.038025,0.073059,100,0.55865,0.044985,0.055098,0.064773,0.033926,0.049159,0.065183,0.422213,0.177884,1,True,False,True,False,0.265133,0,0.079336,0.093857,0.054752,2,0.500335,NONE,0.05042,0.19222,0.267485,'RT @jnb91213: @iAmSixFoJoe #nowfollowing ',cricket,0.070783,4,Human
0.078055,0.062954,0.46691,0.705349,0.071161,0.044363,0.047538,100,0.513856,0.04943,0.050146,0.073995,0.052143,0.05894,0.055874,0.430949,0.118802,0,True,False,False,False,0.009144,0,0.075066,0.083641,0.066409,0,0.478838,NONE,0.042055,0.151435,0.01527,'Iono why my neighbors got a piano if they don\'t know how to play it.',nostalgia,0.08823,15,Human
0.070546,0.068094,0.474739,0.131946,0.075213,0.054187,0.053386,100,0.492605,0.044664,0.059852,0.062925,0.050073,0.055308,0.049333,0.448081,0.301276,0,True,False,True,False,0.032565,2,0.084322,0.069503,0.076341,1,0.523195,NONE,0.048333,0.528982,0.005232,'RT @memedeportes: Carletto que pareces nuevo  http://t.co/aSAHaSDLKn http://t.co/1C8qFiq4VV',soccer,0.077921,8,Human
0.061513,0.073641,0.535717,0.025694,0.062722,0.060289,0.062488,100,0.521441,0.074574,0.05135,0.074855,0.061282,0.052196,0.063518,0.499293,0.307868,1,True,False,True,False,0.421705,0,0.051543,0.063756,0.060515,1,0.484309,P,0.073365,0.135698,0.109035,'RT @Lordrich6: Midnight screening for Diego Martin Central candidate... commencing in minutes #PNM',cricket,0.052393,13,Human
0.091136,0.077329,0.553968,0.076714,0.056344,0.050367,0.039898,94,0.516715,0.070161,0.036699,0.099081,0.064535,0.047022,0.051121,0.451178,0.358855,0,False,False,False,True,0.111512,2,0.051826,0.072193,0.071128,1,0.456521,NEU,0.054758,0.44828,0.004639,'Chilly today but warmer weather will return. Watch @CBS6Nick on our livestream here: http://t.co/EwE6wDuR5v http://t.co/pYpPIe6v9y',weather,0.066404,15,Human
0.056674,0.024211,0.57392,0.078138,0.01602,0.095204,0.046008,100,0.438913,0.118876,0.062993,0.041393,0.162765,0.107695,0.078656,0.666794,0.119492,0,True,False,False,True,0.475642,0,0.021934,0.027388,0.03315,0,0.428858,P+,0.069533,0.100652,0.226077,'YEEEESSSSSS I love BLEEPDIFREAK ',anime,0.037499,4,Human
0.100585,0.085822,0.692118,0.280142,0.028167,0.094082,0.028805,100,0.449941,0.095953,0.030878,0.09383,0.10286,0.03376,0.031492,0.544547,0.223022,0,True,False,False,False,0.051875,1,0.030195,0.030796,0.092,0,0.494444,NONE,0.087764,0.426026,0.018936,'me in my writing room singing a song for you …Before the Sunhttp://t.co/jCMAR2J2cu',singing,0.033013,13,Human
0.062967,0.025362,0.408137,0.06266,0.038045,0.049997,0.052215,100,0.482608,0.060168,0.074999,0.043839,0.086421,0.129636,0.090255,0.533195,0.103337,0,True,False,False,False,0.088825,0,0.054645,0.065761,0.036428,0,0.431204,NONE,0.034809,0.203632,0.541547,'I guess we going to zacatecas instead ',cricket,0.094454,7,Human
0.072739,0.087483,0.550565,0.161269,0.067189,0.065755,0.051499,100,0.490425,0.056854,0.050502,0.074176,0.055753,0.04282,0.043665,0.471978,0.076468,0,True,False,True,True,0.041393,0,0.065888,0.056969,0.085789,1,0.529404,N,0.067054,0.68013,0.04074,'RT @xoxo_makenzi: It\'s a shame don\'t even know your worth.',biology,0.055866,10,Human
0.070507,0.063994,0.446058,0.130367,0.080665,0.050326,0.051149,100,0.484936,0.036048,0.063436,0.05685,0.044708,0.056355,0.045439,0.42983,0.453656,0,True,False,False,False,0.037598,1,0.100042,0.07166,0.079367,3,0.536984,P+,0.040578,0.372202,0.006176,'@ruchahasabnis @rahuljagdale @JagdaleGroup amizra edit... ♥♡□□□ http://t.co/HDKsusY6U3',cricket,0.088875,7,Human
0.07459,0.053723,0.519643,0.26304,0.047224,0.061636,0.051094,100,0.495933,0.076106,0.054179,0.070342,0.080702,0.070939,0.066899,0.513713,0.144678,1,True,False,False,True,0.044434,0,0.050076,0.061832,0.056967,0,0.459091,NONE,0.058126,0.266185,0.281663,'#5YearsSinceNiallsAudition aw it seems like not that long ago',cricket,0.065566,9,Human
0.079702,0.070799,0.558889,0.061627,0.051333,0.061374,0.047263,100,0.504322,0.07794,0.044499,0.084652,0.073382,0.053206,0.05651,0.494197,0.567149,0,True,False,True,False,0.212339,0,0.048331,0.061377,0.066659,3,0.467864,N,0.065185,0.137708,0.021176,'RT @WellingtonMayor: @WgtnPhoenixFC @TroyHammo 2-2 and Yellow Fever at fever pitch!',cricket,0.057788,11,Human
0.07769,0.082316,0.574215,0.254762,0.055584,0.069079,0.048119,94,0.489826,0.069383,0.046645,0.080145,0.067257,0.045415,0.04685,0.492616,0.116533,0,False,False,True,True,0.154226,0,0.053881,0.054118,0.079795,1,0.505136,NEU,0.071262,0.413371,0.061108,'RT @tbogg: Dear Sony Hackers:Adam Sandler movies.Do something about them.Thank you.-Humanity',film,0.05246,11,Human
0.080832,0.091454,0.542097,0.109851,0.070579,0.073132,0.041077,100,0.437965,0.03424,0.056439,0.058831,0.047045,0.036306,0.026424,0.446734,0.164611,0,True,False,False,False,0.16889,0,0.096974,0.045402,0.125657,3,0.600028,NONE,0.053226,0.275226,0.281421,'@vfl_sarah @rapawnish1133 @_krissy98 ',business,0.062382,3,Human
0.092427,0.083169,0.600854,0.086284,0.047273,0.074697,0.038572,100,0.467845,0.068513,0.042457,0.083968,0.075415,0.042865,0.038942,0.493219,0.246695,0,True,False,False,False,0.3895,0,0.052035,0.047727,0.091547,1,0.509106,NONE,0.067861,0.111578,0.165943,'@kayivergara Maka-addict the song! Hehehehe. Told Panggoy to download it for tomorrow.',music,0.052535,12,Human
0.056572,0.05568,0.454829,0.212519,0.070032,0.057002,0.068068,100,0.501635,0.052203,0.071694,0.05371,0.054985,0.069157,0.065659,0.488761,0.340398,0,True,False,False,False,0.125088,0,0.073764,0.067554,0.058647,1,0.508831,NONE,0.054119,0.201261,0.120733,'@jonfisher Where are you now - geographically?',cricket,0.071153,6,Human
0.070943,0.032244,0.492689,0.194861,0.031551,0.074113,0.048647,100,0.450349,0.073376,0.072519,0.04759,0.109384,0.107032,0.071799,0.572094,0.135437,0,True,False,False,False,0.284274,0,0.047034,0.046567,0.048067,0,0.460062,NONE,0.049716,0.372345,0.013083,'Get Him to The Greek makes me laugh so hard evrtym',hockey,0.069418,11,Human
0.072168,0.069477,0.449621,0.165626,0.086634,0.040186,0.049479,100,0.521334,0.040699,0.05011,0.07126,0.041217,0.051396,0.050749,0.405426,0.371637,1,True,False,False,False,0.050622,1,0.087737,0.088857,0.070362,0,0.499424,NONE,0.03968,0.403237,0.008877,'#WeWantZaynAndSrkSelfie http://t.co/B2uyGgHkoC',cricket,0.089989,2,Human
0.066667,0.063063,0.474346,0.164859,0.06999,0.063302,0.056804,100,0.472708,0.043749,0.070254,0.053904,0.054108,0.060051,0.048554,0.473248,0.083554,0,True,False,False,True,0.255765,0,0.086562,0.059825,0.077995,1,0.542156,P+,0.051183,0.298652,0.19717,'@TravisCedeno it could be a once in a lifetime thing. I\'d love to do it',cricket,0.07399,15,Human
0.058727,0.04016,0.371963,0.437202,0.075374,0.031408,0.057409,98,0.543854,0.043561,0.058948,0.057193,0.044729,0.08395,0.081758,0.426464,0.223681,0,True,False,False,True,0.110853,0,0.077395,0.107343,0.041237,0,0.442036,P+,0.030588,0.218567,0.009697,'How much better can the Tigers play? Unless they get lights out starting pitching they just may stay around .500 the rest of the way.',baseball,0.110221,25,Human
0.065433,0.070203,0.548774,0.812605,0.055239,0.068875,0.0587,100,0.499969,0.075313,0.054194,0.070873,0.069532,0.054711,0.05926,0.51639,0.017697,0,True,False,True,True,0.011649,0,0.050999,0.055766,0.064814,1,0.493496,N,0.074601,0.144505,0.013545,'RT @lDrake_YMCMB: I hate when people bring up old sh*t!',rugby,0.051486,10,Human
0.057547,0.037551,0.551625,0.113767,0.027522,0.166109,0.045832,100,0.324538,0.036077,0.121745,0.021664,0.095832,0.070238,0.026441,0.630838,0.405022,0,True,False,False,False,0.065003,1,0.073107,0.015878,0.099748,0,0.651713,NONE,0.062533,0.411532,0.004676,'VOY A ACABAR CON EL MUNDO MUAJAJAJA http://t.co/uCK0xxmoMw',biology,0.042177,8,Human
0.065753,0.081471,0.61483,0.14998,0.045572,0.097038,0.053612,100,0.460439,0.0764,0.05428,0.064943,0.077352,0.043268,0.042736,0.553342,0.282571,0,True,False,True,False,0.022906,1,0.04614,0.036327,0.082486,1,0.540351,N+,0.095843,0.540847,0.003696,'RT @HANBYULK1M: DAMN BOBBY AND JINHWAN WERE SPOTTED ON BIGBANGS CONCERT VENUE OMFG WHERE ARE THE OTHERS http://t.co/q9KhvtpMdh',biology,0.03678,18,Human
0.061168,0.105967,0.557657,0.042848,0.080448,0.07406,0.056422,100,0.473796,0.043051,0.056225,0.061383,0.042901,0.032569,0.032683,0.467158,0.783288,0,True,False,False,False,0.044525,1,0.080167,0.046601,0.105597,0,0.593128,NONE,0.07432,0.122736,0.006602,'WATCH LIVE: District of Columbia Mayor Muriel Bowser delivers her first State of the District\'\' speech http://t.co/4ACkcGuMWv',entertainment_news,0.046438,17,Human
0.068828,0.054109,0.698212,0.139721,0.017477,0.171177,0.034931,100,0.367639,0.086908,0.05529,0.043483,0.137562,0.044433,0.028071,0.66458,0.069699,0,True,False,False,True,0.300877,0,0.027664,0.014045,0.085647,0,0.568381,P,0.108144,0.250839,0.238863,'OMG Baby5\'s real name being Dulcinea (female chara from Don Quijote de la Mancha) that\'d be so freakin cute I\'m all for this headcanon ;v;',hockey,0.022231,25,Human
0.040447,0.065373,0.401922,0.103821,0.113474,0.042686,0.08476,100,0.534004,0.034562,0.074093,0.04627,0.030212,0.052442,0.059992,0.435912,0.152949,0,True,False,False,True,0.214803,0,0.099193,0.080314,0.057146,0,0.547673,P,0.048831,0.313086,0.21534,'Drug free since \'93',nba,0.070207,4,Human
0.088573,0.083364,0.619051,0.093703,0.04359,0.071518,0.039515,100,0.487987,0.084841,0.037396,0.093592,0.080292,0.041984,0.044363,0.505646,0.500407,0,True,False,True,True,0.179142,0,0.041253,0.048938,0.078894,1,0.480308,P,0.075571,0.222098,0.00465,'RT @KeepCaImTweets: Keep Calm Because Pain makes you stronger. Fear makes you braver. Heartbreak makes you wiser.',soccer,0.046314,17,Human
0.065438,0.074613,0.786709,0.005208,0.01269,0.126467,0.025929,100,0.45173,0.161183,0.021509,0.078885,0.133708,0.022741,0.027414,0.657494,0.031582,0,True,False,False,True,0.74955,0,0.010527,0.013417,0.061894,0,0.479398,P+,0.152455,0.006292,0.207368,'HAPPY NEW YEAR MINNA! :))))',judaism,0.01113,4,Human
0.066688,0.056248,0.355264,0.046568,0.111364,0.026212,0.039618,100,0.50812,0.018112,0.051896,0.050911,0.023725,0.046971,0.035859,0.335162,0.160967,0,True,False,False,False,0.510244,0,0.145876,0.100797,0.07368,0,0.539154,NONE,0.02001,0.222213,0.060008,'SSN 3.6 77 km al SUROESTE de  HUIXTLA CHIS: Fecha:2015-04-20 04:53:50 (Hora de México)Lat/Lon: 14.72/-93.04Profundidad: 42 km',running,0.132034,17,Human
0.066006,0.059533,0.467331,0.086343,0.06865,0.0581,0.058166,100,0.488421,0.048555,0.066996,0.057306,0.055926,0.06449,0.05599,0.473645,0.114714,1,True,False,False,False,0.492252,0,0.079071,0.066082,0.068571,0,0.516797,P,0.050442,0.19519,0.111501,'We\'ll start again with a new sun...  #GN',astronomy,0.076114,8,Human
0.074393,0.056979,0.485874,0.034924,0.05904,0.055211,0.051775,100,0.497685,0.059044,0.057207,0.067328,0.065239,0.067599,0.061179,0.477654,0.052351,0,True,False,False,False,0.626442,0,0.065234,0.069764,0.062957,1,0.479729,NONE,0.049968,0.13653,0.149753,'Tenéis que escuchar a @Munyandrade entonado la BSO de Harry Potter. Es precioso.',business,0.077083,13,Human
0.075545,0.042275,0.4439,0.201158,0.052682,0.05358,0.048908,100,0.479207,0.051372,0.06677,0.055335,0.070134,0.087399,0.064019,0.483675,0.157471,0,True,False,False,False,0.256322,0,0.071922,0.068958,0.057714,1,0.476124,NONE,0.039247,0.198533,0.186516,'@irfrazer Straight jacket + padded room?',fashion,0.094142,5,Human
0.06835,0.026279,0.511059,0.628797,0.023375,0.076958,0.045507,100,0.446513,0.088461,0.068454,0.045438,0.133066,0.11836,0.078685,0.606935,0.031211,0,True,False,False,True,0.026548,0,0.035161,0.040417,0.03953,0,0.434388,N+,0.051161,0.265265,0.048179,'It wasnt for you but if the shoe fit then shit wear it.',fashion,0.060796,13,Human
0.070018,0.057301,0.517011,0.089005,0.051033,0.08222,0.054172,92,0.447173,0.054984,0.073227,0.051798,0.074324,0.066195,0.04897,0.525657,0.116219,0,True,False,False,True,0.023678,0,0.068984,0.046132,0.077456,2,0.53806,P+,0.060825,0.708491,0.062607,'@CaptainCnceited @Kie_Sparkz im willing to fight til the death. I never really fucked wit you no way. Lol ',boxing,0.06236,18,Human
0.092921,0.077219,0.615245,0.066079,0.040765,0.068388,0.037479,100,0.490114,0.088688,0.036103,0.096463,0.085431,0.0451,0.046819,0.505823,0.190797,0,True,False,False,False,0.165455,0,0.039268,0.050924,0.074383,1,0.463575,P,0.070995,0.118949,0.458721,'@MarisabeL709 por que??? xD',rugby,0.049054,4,Human
0.054594,0.052597,0.444218,0.088493,0.069952,0.05569,0.070056,100,0.503545,0.051714,0.074066,0.051638,0.054675,0.072715,0.068778,0.490989,0.090022,2,True,False,False,False,0.218983,0,0.073957,0.068677,0.055608,3,0.505663,NONE,0.052675,0.193445,0.409057,'#TerrorBoat see this tweeter account  @PicsPakistan and you will find that @INCIndia is becoming popular in #Pakistan @BJP4India',music,0.072608,18,Human
0.059661,0.098813,0.534664,0.104229,0.085122,0.060118,0.061163,100,0.510046,0.050628,0.051789,0.07046,0.042868,0.036929,0.043613,0.456459,0.351198,0,True,False,True,False,0.17588,1,0.072075,0.060698,0.083668,2,0.547711,NONE,0.071,0.350956,0.017738,'RT @samsthankful2: hear @mcsologuitar Mark Claytor The Irish Are Coming on Guitars Radio http://t.co/xILucxqRFz',soccer,0.051395,14,Human
0.069488,0.100084,0.415268,0.377902,0.146919,0.01958,0.028441,94,0.529935,0.013311,0.028742,0.068761,0.013452,0.019747,0.01954,0.281081,0.08915,1,False,False,False,False,0.1038,0,0.148474,0.100938,0.101143,1,0.570853,NEU,0.019375,0.393156,0.035992,'One Country one Rules.. Why discrimination With Jammu &amp; kashmir ?  Remove #Article370 and help people of  Jammu &amp; kashmir. @abdullah_omar',islam,0.102006,20,Human
0.051122,0.054139,0.510189,0.187875,0.052722,0.079173,0.074029,100,0.481183,0.068923,0.077101,0.049085,0.071783,0.069904,0.067119,0.557144,0.135458,0,True,False,False,True,0.236329,0,0.05491,0.047801,0.056385,0,0.517088,P+,0.076018,0.30777,0.132569,'This movie about the guy loving the operating system is like that episode of Big Bang Theory with Raj and Siri right?',entertainment_news,0.049784,22,Human
0.060977,0.084742,0.50712,0.177027,0.082601,0.06055,0.061321,100,0.498628,0.047032,0.05902,0.063354,0.045268,0.044124,0.045844,0.459571,0.242904,0,True,False,False,False,0.199446,0,0.079503,0.061754,0.081563,1,0.548103,NONE,0.06291,0.168341,0.212283,'@thebabylioness ',art,0.059437,1,Human
0.022938,0.082073,0.47741,0.100583,0.102632,0.093152,0.112119,100,0.452526,0.024119,0.116486,0.022078,0.025058,0.031335,0.03016,0.530514,0.138938,1,True,False,True,False,0.413977,0,0.106629,0.027608,0.08527,1,0.694826,NONE,0.08966,0.271277,0.075226,'RT @AlesXxXGarcia: Muere una de las grandes María de Villota #Grande',business,0.028684,11,Human
